50
-3.526835,4.487428,-1.000000
0.197879,25.760441,-1.000000
-4.269968,-5.350742,-1.000000
10.077440,-8.470722,1.000000
12.567858,27.995802,-1.000000
5.436938,-1.379393,1.000000
-23.454862,-5.860331,-1.000000
25.424854,-4.475240,1.000000
24.635266,-15.092356,1.000000
22.771414,-20.839534,1.000000
29.958214,-12.292045,1.000000
-12.404262,21.569725,-1.000000
2.369971,-7.903323,1.000000
8.857300,4.645040,1.000000
9.187361,-28.025055,1.000000
-17.099786,3.898359,-1.000000
-0.284456,19.154725,-1.000000
-26.531840,-0.636016,-1.000000
-9.524753,-2.522738,-1.000000
20.342674,19.321908,1.000000
23.311130,-9.830875,1.000000
12.487226,-7.188246,1.000000
27.147174,22.553752,1.000000
-19.082220,-14.864430,-1.000000
13.523558,10.432385,1.000000
17.102860,-12.228825,1.000000
-29.868979,12.070300,-1.000000
5.529796,-0.717933,1.000000
-6.306293,-29.861906,1.000000
10.940796,-18.036503,1.000000
-19.505987,2.876421,-1.000000
-15.987161,-16.216027,-1.000000
-22.764914,10.091579,-1.000000
-10.835386,-10.324880,-1.000000
-10.252155,12.025585,-1.000000
-25.987607,26.282476,-1.000000
9.580529,-20.053692,1.000000
-22.400333,17.605733,-1.000000
-20.442659,-19.768610,-1.000000
28.969921,-2.529554,1.000000
25.786698,17.040055,1.000000
12.201204,-14.368862,1.000000
2.535122,7.788816,-1.000000
-13.368388,17.497302,-1.000000
17.152197,-23.027037,1.000000
-15.415035,-0.500520,-1.000000
-12.241949,-10.433596,-1.000000
22.555780,14.994418,1.000000
11.188168,-0.455179,1.000000
29.798791,8.275932,1.000000
